nom,ville,cp,region,lat,lon
Pharmacie Rohmer,,,Bourgogne-Franche-Comté,47.5340809,6.8047701
Pharmacie Strub,,,Bourgogne-Franche-Comté,47.5386377,6.8479477
Pharmacie du Viaduc,,,Bourgogne-Franche-Comté,47.5644086,6.8574254
Pharmacie Beaume Bechtel,,,Bourgogne-Franche-Comté,46.9919658,3.1431128
Pharmacie Grossetête,,,Bourgogne-Franche-Comté,47.6317045,6.9235348
Pharmacie de Fretigney,,,Bourgogne-Franche-Comté,47.4870189,5.9456114
Pharmacie Mathis,,,Bourgogne-Franche-Comté,46.7458809,5.4532594
Pharmacie Rudloff,,,Bourgogne-Franche-Comté,47.5551831,5.678143
Pharmacie Lugand,,,Bourgogne-Franche-Comté,47.62065,6.1689751
Pharmacie Richard Valentini,,,Bourgogne-Franche-Comté,47.6133636,6.1582201
Pharmacie Lefebvre,,,Bourgogne-Franche-Comté,47.559442,6.9199291
Pharmacie Gasser,,,Bourgogne-Franche-Comté,47.4436027,6.8813154
Pharmacie Griffond Boitier,,,Bourgogne-Franche-Comté,47.4781374,6.8949454
Pharmacie Schneller,,,Bourgogne-Franche-Comté,47.440811,6.8820404
Pharmacie Caillet,,,Bourgogne-Franche-Comté,47.5423762,6.9593134
Pharmacie Chanteranne,,,Bourgogne-Franche-Comté,47.5096492,7.0081118
Pharmacie Bazelin,,,Bourgogne-Franche-Comté,47.5752107,6.758211
Pharmacie de la Croix de l'Orme,,,Bourgogne-Franche-Comté,47.8765797,3.3533471
Pharmacie Gorassini,Joncy,71460.0,Bourgogne-Franche-Comté,46.6134134,4.556527
Pharmacie Jacquinot,,,Bourgogne-Franche-Comté,47.8254431,5.9029104
Pharmacie du Pays Jusséen,,,Bourgogne-Franche-Comté,47.8269704,5.8991965
Pharmacie Centrale Mr Vandevyver Mme Birnie Scott Mr Davenne,Cosne-Cours-sur-Loire,58200.0,Bourgogne-Franche-Comté,47.4108501,2.9256821
Pharmacie Nivernaise,Cosne-Cours-sur-Loire,58200.0,Bourgogne-Franche-Comté,47.4113193,2.9265009
Pharmacie Régionale du Val de Loire,,,Bourgogne-Franche-Comté,47.4107489,2.9246991
Pharmacie Saint-Laurent,,,Bourgogne-Franche-Comté,47.3997929,2.9251135
Pharmacie Guibourt,,,Bourgogne-Franche-Comté,47.4893235,3.8996432
Pharmacie et Parapharmacie Avallonnaise,,,Bourgogne-Franche-Comté,47.4907572,3.9111153
Pharmacie des Odeberts,,,Bourgogne-Franche-Comté,47.4900568,3.9073839
Pharmacie Beau Philippe,,,Bourgogne-Franche-Comté,48.0428778,3.793699
Pharmacie de l'Hôpital,,,Bourgogne-Franche-Comté,47.9797453,3.3949291
Pharmacie du Cardinal,,,Bourgogne-Franche-Comté,47.741821,6.826245
Pharmacie du Ballon,,,Bourgogne-Franche-Comté,47.7418051,6.8278456
Pharmacie Dumay,,,Bourgogne-Franche-Comté,46.7521497,4.8477669
Pharmacie de Nolay,,,Bourgogne-Franche-Comté,46.9494148,4.6399131
Pharmacie Moussin,,,Bourgogne-Franche-Comté,47.0630863,4.818019
Amplifon Groupe France,,,Bourgogne-Franche-Comté,46.6303977,5.2289611
Pharmacie Pelmourges,,,Bourgogne-Franche-Comté,46.6935228,4.1397813
Pharmacie Sauer,,,Bourgogne-Franche-Comté,47.5318784,3.6341145
,,,Bourgogne-Franche-Comté,47.7795066,3.0727227
Pharmacie Molins Catherine,,,Bourgogne-Franche-Comté,47.7505694,3.4905291
Pharmacie Louis,,89250.0,Bourgogne-Franche-Comté,47.8642718,3.5597409
Pharmacie Nouvelle,,,Bourgogne-Franche-Comté,47.9916971,3.6166816
Pharmacie Brissaud,,,Bourgogne-Franche-Comté,48.0819893,3.2957859
Pharmacie Égriselles,,,Bourgogne-Franche-Comté,48.1201715,3.182677
Pharmacie de Malay,Malay-le-Grand,89100.0,Bourgogne-Franche-Comté,48.1797704,3.3383839
Pharmacie du Centre,,,Bourgogne-Franche-Comté,48.3394499,3.0659484
Pharmacie Truchot,,,Bourgogne-Franche-Comté,48.2860508,3.2026875
Pharmacie des Rosoirs,,,Bourgogne-Franche-Comté,47.802442,3.5587647
Pharmacie Manoukians,Bonnétage,25210.0,Bourgogne-Franche-Comté,47.1844613,6.724561
Pharmacie Blethon,,,Bourgogne-Franche-Comté,46.75019,5.8986955
Pharmacie SarT Bouveret,,,Bourgogne-Franche-Comté,46.7437017,5.9103286
Pharmacie de la Poste,,,Bourgogne-Franche-Comté,46.7447897,5.9088433
Pharmacie des Gentianes,,,Bourgogne-Franche-Comté,46.7372173,5.9198298
Pharmacie Blosser,,,Bourgogne-Franche-Comté,46.519433,6.0239357
Pharmacie de l'Angillon,,,Bourgogne-Franche-Comté,46.8504435,5.9298376
Pharmacie de l'Abbaye,,,Bourgogne-Franche-Comté,46.4082203,5.991247
Pharmacie des Rousses,,,Bourgogne-Franche-Comté,46.4844055,6.0601152
Pharmacie du Bourg,,,Bourgogne-Franche-Comté,46.8665624,4.1905068
Pharmacie Wintz,,,Bourgogne-Franche-Comté,46.9564484,4.3023992
Pharmacie Bachetta Boudot,,,Bourgogne-Franche-Comté,47.582009,6.7627783
Pharmacie Bretegnier Braud,,,Bourgogne-Franche-Comté,47.5818897,6.7700561
Pharmacie Wilwertz Wilwertz,,,Bourgogne-Franche-Comté,47.016034,4.8383673
Pharmacie de l'Espérance,,,Bourgogne-Franche-Comté,47.846924,3.5799913
Pharmacie Maphiba,,,Bourgogne-Franche-Comté,47.2327738,5.9868204
Pharmacie d'Avanne-Aveney,,,Bourgogne-Franche-Comté,47.2035985,5.9661195
Pharmacie d'Émagny,,,Bourgogne-Franche-Comté,47.3085174,5.8687472
Pharmacie de la Fontaine,,,Bourgogne-Franche-Comté,47.4624471,6.8580908
Pharmacie Pourtier,,,Bourgogne-Franche-Comté,47.4764751,6.8409154
Pharmacie des Combes,,,Bourgogne-Franche-Comté,47.2462208,6.8824514
Pharmacie Panisset Paquien,,,Bourgogne-Franche-Comté,47.2595939,6.6566758
,,,Bourgogne-Franche-Comté,47.2131209,6.8260183
Pharmacie Principale,Morteau,25500.0,Bourgogne-Franche-Comté,47.0571963,6.6136727
Pharmacie Leneutre,,,Bourgogne-Franche-Comté,47.0286102,6.5739669
Pharmacie Perrin,,,Bourgogne-Franche-Comté,47.2847568,5.9674393
,Châtillon-le-Duc,25870.0,Bourgogne-Franche-Comté,47.2922422,5.995056
Pharmacie de Pouilley-les-Vignes,,,Bourgogne-Franche-Comté,47.25479,5.9369488
Pharmacie Nicod Picard,,,Bourgogne-Franche-Comté,47.2364218,5.925318
Pharmacie REMY,,,Bourgogne-Franche-Comté,47.2265835,5.8981404
Pharmacie Rohmer,,,Bourgogne-Franche-Comté,47.1588952,5.9010056
Pharmacie Giphar du Bocage,,,Bourgogne-Franche-Comté,47.3235922,5.0704696
Pharmacie François,,,Bourgogne-Franche-Comté,47.1330511,5.2155449
,,,Bourgogne-Franche-Comté,47.1075546,4.6640529
Pharmacie Goudon,,,Bourgogne-Franche-Comté,47.9929457,3.6184868
Pharmacie Bader,,,Bourgogne-Franche-Comté,47.511524,6.2329315
Pharmacie de la Gare,Migennes,89400.0,Bourgogne-Franche-Comté,47.9632767,3.5131113
Pharmarcie de l'Armançon,,,Bourgogne-Franche-Comté,47.7759359,4.1592366
Pharmacie Ragot,Sens,89100.0,Bourgogne-Franche-Comté,48.1972217,3.2813501
,,,Bourgogne-Franche-Comté,46.89784,5.0239006
Pharmacie Dubreuil,,,Bourgogne-Franche-Comté,47.6139653,3.500964
Pharmacie du Faubourg,,,Bourgogne-Franche-Comté,47.7490123,6.4174351
Pharmacie du Chêne,,,Bourgogne-Franche-Comté,47.8132999,6.3816095
Pharmacie du Bourg,,,Bourgogne-Franche-Comté,46.6471057,4.3705082
La Pharmacie,,,Bourgogne-Franche-Comté,47.3096638,4.8579963
Pharmacie Zapata,,,Bourgogne-Franche-Comté,46.5442966,4.4518736
Pharmacie Barriere,Varennes-Vauzelles,58640.0,Bourgogne-Franche-Comté,47.019526,3.1584004
,,,Bourgogne-Franche-Comté,47.2951412,5.9493952
Pharmacie Tournoux,Villers-le-Lac,25130.0,Bourgogne-Franche-Comté,47.058644,6.6699396
Pharmacie Michel,,,Bourgogne-Franche-Comté,47.0491208,6.4882905
Pharmacie du Val,,,Bourgogne-Franche-Comté,46.9726249,6.2761429
Pharmacie Gibe Gauliard,Guérigny,58130.0,Bourgogne-Franche-Comté,47.0869012,3.193806
Pharmacie de la Chaussade,Guérigny,58130.0,Bourgogne-Franche-Comté,47.0919722,3.1961413
Pharmacie de la Cité,Varennes-Vauzelles,58640.0,Bourgogne-Franche-Comté,47.0086327,3.1377181
Pharmacie du Crot Cizeau,Varennes-Vauzelles,58640.0,Bourgogne-Franche-Comté,47.0129841,3.1465285
Parapharmacie,,,Bourgogne-Franche-Comté,47.7979364,3.579876
Pharmacie de la Loue,,,Bourgogne-Franche-Comté,47.0186731,5.4950309
Pharmacie Saguin,,,Bourgogne-Franche-Comté,47.3197025,6.8137874
Pharmacie des Millésimes,,,Bourgogne-Franche-Comté,47.8951451,3.7575522
Pharmacie du Vieux Village,,,Bourgogne-Franche-Comté,47.4757632,6.7748645
Notre Dame du Haute,,,Bourgogne-Franche-Comté,47.7001462,6.6305892
Pharmacie Dubois,,,Bourgogne-Franche-Comté,47.9033923,3.5998316
Huot,,,Bourgogne-Franche-Comté,47.4498397,6.581314
Pharmacie Fontaine,,,Bourgogne-Franche-Comté,46.9830735,3.1869977
Pharmacie MYON,,,Bourgogne-Franche-Comté,47.4396526,4.7878834
Grande Pharmacie Bonaparte,,,Bourgogne-Franche-Comté,46.9498905,4.2996248
Pharmacie Marcon,,,Bourgogne-Franche-Comté,46.8901157,3.4662658
Pharmacie Carnot,,,Bourgogne-Franche-Comté,46.9884811,3.1576436
Pharmacie de la Gare,,,Bourgogne-Franche-Comté,46.9875242,3.1521454
Pharmacie Saint-Benin,,,Bourgogne-Franche-Comté,46.9867622,3.1445162
Pharmacie des Montots,,,Bourgogne-Franche-Comté,46.9896802,3.1349491
Pharmacie Theuriot,,,Bourgogne-Franche-Comté,46.9819817,3.1268442
Pharmacie Moreau,,,Bourgogne-Franche-Comté,46.8839847,3.1510232
Pharmacie Lacombe,,,Bourgogne-Franche-Comté,48.0817596,3.2944272
Pharmacie MERMET,,,Bourgogne-Franche-Comté,47.5060662,6.8519872
Pharmacie MARCHAND,Étupes,25460.0,Bourgogne-Franche-Comté,47.5066858,6.8599185
Pharmacie Leibowitz,L'Isle-sur-le-Doubs,25250.0,Bourgogne-Franche-Comté,47.4468884,6.5826768
Pharmacie Principale,,,Bourgogne-Franche-Comté,47.5183485,6.6621132
Pharmacie Lesca,,,Bourgogne-Franche-Comté,47.3879601,6.8479655
Pharmacie Doillon,,,Bourgogne-Franche-Comté,47.3825107,6.7703252
Pharmacie Lault,Villersexel,70110.0,Bourgogne-Franche-Comté,47.5512382,6.4350821
Pharmacie de la Résistance,,,Bourgogne-Franche-Comté,47.0189105,4.8312673
Pharmacie Des Portes du Morvan,,,Bourgogne-Franche-Comté,47.3683331,3.9974876
Pharmacie de Beaucourt,,,Bourgogne-Franche-Comté,47.4861577,6.925062
Pharmacie des Thermes,,,Bourgogne-Franche-Comté,47.8182635,6.3808666
Pharmacie Metier,,,Bourgogne-Franche-Comté,47.8039746,6.3839525
Pharmacie Mairey,,,Bourgogne-Franche-Comté,47.4799118,6.3540734
Pharmacie Magnenet,,,Bourgogne-Franche-Comté,46.3822555,5.777651
,,,Bourgogne-Franche-Comté,48.1599274,3.2615098
Pharmacie Debenath,,,Bourgogne-Franche-Comté,47.5267899,6.7983982
Pharmacie du Marronier,,,Bourgogne-Franche-Comté,47.1981029,6.1629975
Pharmacie Voulx,,,Bourgogne-Franche-Comté,48.1995219,3.2646815
Pharmacie d'Essert,,,Bourgogne-Franche-Comté,47.6350875,6.8289999
Pharmacie MAUL,,,Bourgogne-Franche-Comté,47.4537822,6.6893877
Pharmacie des Buis,,,Bourgogne-Franche-Comté,47.4775334,6.8285099
Pharmacie Notre-Dame,,,Bourgogne-Franche-Comté,47.6336512,6.8570669
Pharmacie Blandin,,,Bourgogne-Franche-Comté,47.5491604,5.8586661
Pharmacie Montenot,,,Bourgogne-Franche-Comté,47.5051838,5.679392
Pharmacie Philippe,,,Bourgogne-Franche-Comté,47.9228537,6.097846
Pharmacie Salavert,,,Bourgogne-Franche-Comté,47.3717211,3.1249646
Pharmacie de la Gare d'Eau,,,Bourgogne-Franche-Comté,47.1043172,5.262485
Pharmacie des Lacs,,,Bourgogne-Franche-Comté,46.5759302,5.7499969
Pharmacie de la Madeleine,,,Bourgogne-Franche-Comté,47.9803742,3.4148387
Pharmacie Uxol,Époisses,21460.0,Bourgogne-Franche-Comté,47.5063253,4.1688291
,,,Bourgogne-Franche-Comté,47.2152584,4.0253972
Pharmacie Gillet,,,Bourgogne-Franche-Comté,47.2356642,6.007831
Pharmacie Benoît,,,Bourgogne-Franche-Comté,46.8358583,5.7087122
,,,Bourgogne-Franche-Comté,47.5616201,6.6282486
Pharmacie Laviron,,,Bourgogne-Franche-Comté,47.6691535,6.8115127
Pharmacie Tavignot,,,Bourgogne-Franche-Comté,47.6598342,6.7469323
Pharmacie De Magny,,,Bourgogne-Franche-Comté,47.6921255,6.8361886
Pharmacie Châtelet,,,Bourgogne-Franche-Comté,47.7333865,6.9680862
Pharmacie Vion,,,Bourgogne-Franche-Comté,47.5252014,6.8335739
Pharmacie de la Source,Pougues les Eaux,58320.0,Bourgogne-Franche-Comté,47.0763997,3.0999289
,,,Bourgogne-Franche-Comté,47.9536661,4.7796899
Pharmacie d'Alésia,,,Bourgogne-Franche-Comté,47.5422063,4.4607777
Pharmacie Buffon,,,Bourgogne-Franche-Comté,47.6255632,4.3381791
,,,Bourgogne-Franche-Comté,47.6216177,4.336837
,,,Bourgogne-Franche-Comté,47.6762813,6.5258615
Pharmacie Thevenot,,,Bourgogne-Franche-Comté,47.5272566,3.5409017
,,,Bourgogne-Franche-Comté,46.8082657,4.4259874
Pharmacie de la Chapelle,,,Bourgogne-Franche-Comté,47.6992029,6.6334984
,,,Bourgogne-Franche-Comté,47.8411103,6.4723353
Aprium,,,Bourgogne-Franche-Comté,47.2539308,6.0155443
Pharmacie Julien Lugand,,,Bourgogne-Franche-Comté,47.2728062,6.1041035
Pharmacie de Tavaux,,,Bourgogne-Franche-Comté,47.042137,5.4162584
Pharmacie Daeuble,,,Bourgogne-Franche-Comté,46.6885923,5.6587274
Pharmacie de Romanèche-Thorins,,,Bourgogne-Franche-Comté,46.189816,4.7350241
Pharmacie des Recollets,,,Bourgogne-Franche-Comté,47.177287,3.0189609
Pharmacie Jégou-Robert,,,Bourgogne-Franche-Comté,47.0231636,3.0829445
,,,Bourgogne-Franche-Comté,46.9225636,4.1015764
Grande Pharmacie Beaunoise,,,Bourgogne-Franche-Comté,47.0328281,4.8427109
Pharmacie Centrale,,,Bourgogne-Franche-Comté,47.2520765,6.8006277
Pharmacie Franc-Comtoise,,,Bourgogne-Franche-Comté,47.2513481,6.7991713
Pharmacie du Stade,,,Bourgogne-Franche-Comté,47.8146369,6.3641551
U Pharmacie,Doubs,25300.0,Bourgogne-Franche-Comté,46.9224926,6.3415242
Pharmacie Jaurès,,,Bourgogne-Franche-Comté,47.3104712,5.0260614
Pharmacie de Doubs,Doubs,25300.0,Bourgogne-Franche-Comté,46.9242672,6.3441224
Pharmacie des Haberges,,,Bourgogne-Franche-Comté,47.6347656,6.1399047
,,,Bourgogne-Franche-Comté,47.5293905,3.0739135
,,,Bourgogne-Franche-Comté,46.2493306,4.7870916
Grande Pharmacie de Poligny,,,Bourgogne-Franche-Comté,46.8425552,5.7053016
Pharmacie Centrale,,,Bourgogne-Franche-Comté,46.5203656,5.6100995
Pharmacie Bougrier,,,Bourgogne-Franche-Comté,46.9864964,3.8106283
Pharmacie de la Chevalerie,,,Bourgogne-Franche-Comté,46.4382437,5.3422079
Pharmacie Laprévote,,,Bourgogne-Franche-Comté,46.3943935,5.4534678
Pharmacie Piard-Pagnier,,,Bourgogne-Franche-Comté,46.6574968,5.963838
Pharmacie Belissent,,,Bourgogne-Franche-Comté,46.6000349,5.3092638
Grande pharmacie San Germinoise,,,Bourgogne-Franche-Comté,46.7545985,5.2437631
Pharmacie de Doucier,,,Bourgogne-Franche-Comté,46.6575314,5.777391
Pharmacie Dumont-Girard,,,Bourgogne-Franche-Comté,46.4616514,5.9329185
Pharmacie de l'Epicea,,,Bourgogne-Franche-Comté,46.3917569,5.8643284
Duchene - Maudet,,,Bourgogne-Franche-Comté,46.3885372,5.8643901
Pharmacie de Saint-Lupicin,,,Bourgogne-Franche-Comté,46.4012131,5.7929632
Lafayette,Dole,39100.0,Bourgogne-Franche-Comté,47.0836133,5.4912565
Pharmacie Mutualiste du Jura,,,Bourgogne-Franche-Comté,46.6738734,5.5500596
Pharmacie Jura Sud,,,Bourgogne-Franche-Comté,46.4381914,5.7223739
Pharmacie Chantelat,,,Bourgogne-Franche-Comté,47.6178093,6.1536143
,,,Bourgogne-Franche-Comté,47.8853666,6.273034
Pharmacie des 2 Lacs,Labergement-Sainte-Marie,25160.0,Bourgogne-Franche-Comté,46.776072,6.2800313
Pharmacie Mathieu,,,Bourgogne-Franche-Comté,46.6735729,5.5530786
Pharmacie Forey,,,Bourgogne-Franche-Comté,47.6637391,5.971939
Parapharmacie Para-Joux,,,Bourgogne-Franche-Comté,46.8873588,6.3657356
Pharmacie de la Vallée,,,Bourgogne-Franche-Comté,46.3568373,5.7655035
Pharmacie du Bien-Être,,,Bourgogne-Franche-Comté,47.2834942,2.9559747
La Grande Pharmacie des Mouillères,,,Bourgogne-Franche-Comté,46.6741127,5.5669925
,,,Bourgogne-Franche-Comté,46.4718568,4.811561
,,,Bourgogne-Franche-Comté,47.4811781,6.7809109
Pharmacie de Hery,,,Bourgogne-Franche-Comté,47.9008232,3.6278741
Pharmacie Mutualiste,Saint-Claude,39200.0,Bourgogne-Franche-Comté,46.3877979,5.8636329
La Grande Pharmacie du Bois du Verne,,,Bourgogne-Franche-Comté,46.6883425,4.3565524
,Bléneau,89220.0,Bourgogne-Franche-Comté,47.6993888,2.9469322
Pharmacie de Sochaux,,,Bourgogne-Franche-Comté,47.5163102,6.829207
,,,Bourgogne-Franche-Comté,47.0758812,5.470059
Pharmacie Des Vignes Rouges,,,Bourgogne-Franche-Comté,47.0171675,4.8228062
Pharmacie de la Douce,,,Bourgogne-Franche-Comté,47.6213528,6.8317474
Pharmacie Michel-Petit,,,Bourgogne-Franche-Comté,47.5078952,7.0034516
Pharmacie Kilque,,,Bourgogne-Franche-Comté,47.5115255,7.1089811
Pharmacie Feltin,,,Bourgogne-Franche-Comté,46.9578259,4.9044723
Pharmacie Colbert,,,Bourgogne-Franche-Comté,46.9979362,3.156744
,,,Bourgogne-Franche-Comté,47.8311566,3.4601985
Pharmacie du Val d'Oreuse,,,Bourgogne-Franche-Comté,48.2928328,3.4003939
,,,Bourgogne-Franche-Comté,47.6248425,6.1708234
Pharmacie de l'Auxois,,21320.0,Bourgogne-Franche-Comté,47.2622139,4.5559185
Pharmacie Du Centre Commercial,,,Bourgogne-Franche-Comté,47.9724506,3.5122387
Pharmacie du Triangle d'Or,,,Bourgogne-Franche-Comté,46.9331277,5.878045
Pharmacie de la Bernardine,,,Bourgogne-Franche-Comté,47.1480033,5.6592606
Para Chantrans,,,Bourgogne-Franche-Comté,46.6689675,5.5252414
Pharmacie de l'Église,,,Bourgogne-Franche-Comté,47.1540269,5.742166
Pharmacie Duchêne,,,Bourgogne-Franche-Comté,46.3901541,5.8642665
Pharmacie Combes,,,Bourgogne-Franche-Comté,47.7660132,6.1004846
,,,Bourgogne-Franche-Comté,46.3068395,4.4818728
Pharmacie du Ternin,,,Bourgogne-Franche-Comté,47.0834559,4.243382
Pharmacie Saint-Exupéry,,,Bourgogne-Franche-Comté,47.2948126,5.0052197
,,,Bourgogne-Franche-Comté,47.6244388,5.7849189
,,,Bourgogne-Franche-Comté,47.7103953,5.8902385
,,,Bourgogne-Franche-Comté,47.8185099,6.406104
,Saulx,70240.0,Bourgogne-Franche-Comté,47.694518,6.2774899
,,,Bourgogne-Franche-Comté,47.6883619,6.0458834
,,,Bourgogne-Franche-Comté,47.8567446,6.3339543
,,,Bourgogne-Franche-Comté,47.6168463,6.3022258
,,,Bourgogne-Franche-Comté,47.798737,6.3279154
,,,Bourgogne-Franche-Comté,47.882093,6.2750277
,,,Bourgogne-Franche-Comté,47.9196039,6.3370481
,,,Bourgogne-Franche-Comté,47.9180417,5.9912612
Pharmacie Mallet,,,Bourgogne-Franche-Comté,46.6746846,5.5496149
Pharmacie Blond,,,Bourgogne-Franche-Comté,46.7214272,3.6839313
Pharmacie Badet,,,Bourgogne-Franche-Comté,47.5972559,6.5085639
Pharmacie de l'Europe,,,Bourgogne-Franche-Comté,48.1961243,3.3062495
Pharmacie Sari,,,Bourgogne-Franche-Comté,47.332082,5.066746
,,,Bourgogne-Franche-Comté,47.6269402,4.3404384
Pharmacie du Poylgone,,,Bourgogne-Franche-Comté,47.229735,6.0099565
Pharmacie du Jardin Anglais,Vesoul,70000.0,Bourgogne-Franche-Comté,47.6258205,6.1649188
La Pharmacie du Parc,Paray-le-Monial,71600.0,Bourgogne-Franche-Comté,46.4494743,4.1196132
,,,Bourgogne-Franche-Comté,47.8132646,5.7593499
,,,Bourgogne-Franche-Comté,47.2522573,6.802796
,,,Bourgogne-Franche-Comté,47.3674543,3.5917594
Pharmacie du centre,,,Bourgogne-Franche-Comté,46.4519767,4.1194481
Pharmacie du Colisée,,,Bourgogne-Franche-Comté,46.7900088,4.862496
,,,Bourgogne-Franche-Comté,47.6656144,4.7324587
E.Leclerc Parapharmacie,,,Bourgogne-Franche-Comté,47.6277487,6.8627892
Pharmacie des Epoisses,,,Bourgogne-Franche-Comté,47.2224465,5.9750252
,,,Bourgogne-Franche-Comté,46.9900964,3.1620874
,,,Bourgogne-Franche-Comté,47.6575243,6.7499564
,,,Bourgogne-Franche-Comté,47.6575083,6.7500824
Pharmacie de la Trécey,,,Bourgogne-Franche-Comté,48.0012561,3.7208251
Pharmacie Variot,,,Bourgogne-Franche-Comté,47.3393289,4.973723
Pharmacie du Trèfle,,,Bourgogne-Franche-Comté,47.181869,5.8100302
Pharmacie du Morvan,,,Bourgogne-Franche-Comté,47.0642615,3.9354517
,,,Bourgogne-Franche-Comté,48.2019943,2.9993454
,,,Bourgogne-Franche-Comté,46.6011076,4.0689331
Pharmacie Oudet,,,Bourgogne-Franche-Comté,47.492194,6.6652934
Pharmacie Des Grands Crus,,,Bourgogne-Franche-Comté,47.2863234,5.0098913
Pharmacie Pierre de Coubertin,Sens,89100.0,Bourgogne-Franche-Comté,48.193981,3.3041132
Pharmacie de Crissey,Crissey,71530.0,Bourgogne-Franche-Comté,46.8164826,4.8810368
Pharmacie du Progrès,,,Bourgogne-Franche-Comté,46.6293527,5.222939
Pharmacie Pillot,Sennecey-lès-Dijon,21800.0,Bourgogne-Franche-Comté,47.2915077,5.1004084
,,,Bourgogne-Franche-Comté,46.7662619,6.3844152
Pharmacie du Mouesse,,,Bourgogne-Franche-Comté,46.9897085,3.1795755
Pharmacie Loisel,,,Bourgogne-Franche-Comté,47.1060476,5.4411083
Lafayette,,,Bourgogne-Franche-Comté,47.4476933,5.5960002
,,,Bourgogne-Franche-Comté,47.7152691,6.7349366
,,,Bourgogne-Franche-Comté,47.0158827,4.8443562
,Delle,90100.0,Bourgogne-Franche-Comté,47.5129443,6.9989999
Aprium Pharmacie,Paray-le-Monial,71600.0,Bourgogne-Franche-Comté,46.4533908,4.1034689
Pharmacie du Fleuron,,,Bourgogne-Franche-Comté,47.0210533,3.1478193
Pharmacie Croquet Vicherat,Sens,89100.0,Bourgogne-Franche-Comté,48.1869338,3.3026644
Pharmacie Dorier,,,Bourgogne-Franche-Comté,46.7823206,4.7473299
Pharmacie Nouvelle,Sens,89100.0,Bourgogne-Franche-Comté,48.1723288,3.293381
,,,Bourgogne-Franche-Comté,47.6248482,6.1804933
Pharmacie du Pays de Montbéliard,,,Bourgogne-Franche-Comté,47.5183108,6.7934806
Pharmacie des Tilleroyes,,,Bourgogne-Franche-Comté,47.2443543,5.9811605
Pharmacie Lafayette centrale,,,Bourgogne-Franche-Comté,47.6371799,6.856754
Para & Pharmacie des Hexagones,,,Bourgogne-Franche-Comté,47.4993202,6.8009022
Para Grande Pharmacie Comtoise,,,Bourgogne-Franche-Comté,47.5109897,6.8398273
Pharmacie du Vert Galant,Liffré,,Bretagne,48.2113829,-1.5156511
Pharmacie de Rohan,Vannes,56000.0,Bretagne,47.6637351,-2.7659169
Pharmacie Sainte-Anne,,,Bretagne,47.6634578,-2.7820217
Pharmacie de la Poterie,,35200.0,Bretagne,48.0916384,-1.6410101
Pharmacie de l'entre deux rives,,,Bretagne,48.0527935,-1.7896808
Pharmacie Thomas,,,Bretagne,48.3821377,-4.3758272
Pharmacie de la Croix Carrée,,,Bretagne,48.1195926,-1.6669886
Pharmacie de la Place des Gâtes,Châteaugiron,35410.0,Bretagne,48.0474293,-1.5024831
Pharmacie du Petit Pré,,,Bretagne,48.0873972,-1.6167864
Pharmacie du Gros Chêne,Rennes,35700.0,Bretagne,48.1264049,-1.6646987
Pharmacie François Guillerm,,,Bretagne,48.1555912,-1.715295
Grande Pharmacie de Rennes,Rennes,35000.0,Bretagne,48.1048978,-1.6793559
Pharmacie Briand,,,Bretagne,48.1337523,-1.5344448
Pharmacie de l'Elorn,,,Bretagne,48.4240809,-4.3168355
Pharmacie de Maurepas,Rennes,35000.0,Bretagne,48.1225257,-1.6615546
Pharmacie Le Roux,,,Bretagne,48.2763974,-4.5956176
Pharmacie Gentilhomme,Ouessant,29242.0,Bretagne,48.4565187,-5.0945799
Pharmacie Charlot,,,Bretagne,47.7016981,-3.4320238
Joulan-Servin,Pléneuf-Val-André,22370.0,Bretagne,48.5847753,-2.5382232
,,,Bretagne,48.5839901,-2.5364118
Pharmacie Lemaire,,,Bretagne,47.8098889,-1.9375776
Pharmacie Saint-Laurent,Brest,29200.0,Bretagne,48.4156059,-4.4928656
Pharmacie de Bel Air,,,Bretagne,48.095817,-1.6510279
Pharmacie de la Monniais,Cesson-Sévigné,35510.0,Bretagne,48.1083557,-1.6102058
Pharmacie du Landry,Rennes,35000.0,Bretagne,48.0970365,-1.6404099
Pharmacie Ledoyer,,22430.0,Bretagne,48.6289884,-2.4650492
Pharmacie de Gaalon,,22430.0,Bretagne,48.6288917,-2.463507
Pharmacie de Brocéliande,Bréal-sous-Montfort,35310.0,Bretagne,48.0468068,-1.8690923
Pharmacie Henaff Portais,,,Bretagne,48.0106514,-4.103721
Pharmacie de la Gare,,29000.0,Bretagne,47.9949569,-4.0957842
Pharmacie Lessard,,,Bretagne,48.0076097,-4.0966567
Pharmacie de la Cathédrale,Quimper,29000.0,Bretagne,47.9959938,-4.1031152
Pharmacie de Paris,,,Bretagne,47.9965301,-4.1080886
Pharmacie Saint-Laurent,,,Bretagne,47.9892386,-4.0984387
La Pharmacie Bleue,,,Bretagne,48.0151481,-4.0809001
Pharmacie de la Marine,,,Bretagne,47.7958802,-4.2811939
Pharmacie Morvan,,,Bretagne,47.7957497,-4.2733274
Pharmacie Pernès,,,Bretagne,47.9967478,-4.1188681
Pharmacie Salpin,Perros-Guirec,22700.0,Bretagne,48.8157766,-3.4447722
Pharmacie Delmasure - Templé,Pacé,35740.0,Bretagne,48.1479804,-1.7728406
Pharmacie des Oliviers,Pacé,35740.0,Bretagne,48.1477269,-1.7758626
Pharmacie de Lududu,,,Bretagne,47.9791452,-4.1216948
