annee;atc1;l_atc1;region;boites;population;boites_pour_1000
2020;B;SANG ET ORGANES HEMATOPOIETQUES;27;5368477;2801695;1916
2020;B;SANG ET ORGANES HEMATOPOIETQUES;28;6706012;3325522;2017
2020;B;SANG ET ORGANES HEMATOPOIETQUES;32;12429928;5997734;2072
2020;B;SANG ET ORGANES HEMATOPOIETQUES;44;11660669;5562651;2096
2020;B;SANG ET ORGANES HEMATOPOIETQUES;52;6198738;3832120;1618
2020;B;SANG ET ORGANES HEMATOPOIETQUES;53;6199434;3373835;1838
2020;B;SANG ET ORGANES HEMATOPOIETQUES;75;12027914;6033952;1993
2020;B;SANG ET ORGANES HEMATOPOIETQUES;76;12388709;5973969;2074
2020;B;SANG ET ORGANES HEMATOPOIETQUES;84;13469058;8078652;1667
2020;B;SANG ET ORGANES HEMATOPOIETQUES;93;13019070;5098666;2553
2020;C;SYSTEME CARDIO-VASCULAIRE;11;33889402;12271794;2762
2020;C;SYSTEME CARDIO-VASCULAIRE;24;10700757;2574863;4156
2020;C;SYSTEME CARDIO-VASCULAIRE;27;11423092;2801695;4077
2020;C;SYSTEME CARDIO-VASCULAIRE;28;13321588;3325522;4006
2020;C;SYSTEME CARDIO-VASCULAIRE;32;25160101;5997734;4195
2020;C;SYSTEME CARDIO-VASCULAIRE;44;22258161;5562651;4001
2020;C;SYSTEME CARDIO-VASCULAIRE;52;11882118;3832120;3101
2020;C;SYSTEME CARDIO-VASCULAIRE;53;12439112;3373835;3687
2020;C;SYSTEME CARDIO-VASCULAIRE;75;24877500;6033952;4123
2020;C;SYSTEME CARDIO-VASCULAIRE;76;21478069;5973969;3595
2020;C;SYSTEME CARDIO-VASCULAIRE;84;27269797;8078652;3376
2020;C;SYSTEME CARDIO-VASCULAIRE;93;21893680;5098666;4294
2020;D;DERMATOLOGIE;11;14337220;12271794;1168
2020;D;DERMATOLOGIE;24;2619393;2574863;1017
2020;D;DERMATOLOGIE;27;2851235;2801695;1018
2020;D;DERMATOLOGIE;28;3460266;3325522;1041
2020;D;DERMATOLOGIE;32;8734234;5997734;1456
2020;D;DERMATOLOGIE;44;7114607;5562651;1279
2020;D;DERMATOLOGIE;52;3187061;3832120;832
2020;D;DERMATOLOGIE;53;3017239;3373835;894
2020;D;DERMATOLOGIE;75;6572096;6033952;1089
2020;D;DERMATOLOGIE;76;6983741;5973969;1169
2020;D;DERMATOLOGIE;84;7933310;8078652;982
2020;D;DERMATOLOGIE;93;8009523;5098666;1571
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;11;10765172;12271794;877
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;24;2397394;2574863;931
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;27;2721492;2801695;971
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;28;3228315;3325522;971
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;32;5945520;5997734;991
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;44;5316148;5562651;956
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;52;3217837;3832120;840
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;53;2680746;3373835;795
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;75;5730788;6033952;950
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;76;5539391;5973969;927
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;84;6943729;8078652;860
2020;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;93;5585707;5098666;1096
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;11;8273844;12271794;674
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;24;2057239;2574863;799
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;27;2391861;2801695;854
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;28;2706629;3325522;814
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;32;4892348;5997734;816
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;44;4488439;5562651;807
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;52;2818587;3832120;736
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;53;2882591;3373835;854
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;75;5421563;6033952;899
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;76;5728545;5973969;959
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;84;6482339;8078652;802
2020;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;93;5473842;5098666;1074
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);11;24284123;12271794;1979
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);24;4729127;2574863;1837
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);27;5578886;2801695;1991
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);28;6629828;3325522;1994
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);32;12718364;5997734;2121
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);44;10779258;5562651;1938
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);52;6508808;3832120;1698
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);53;6159087;3373835;1826
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);75;12377127;6033952;2051
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);76;12002557;5973969;2009
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);84;14153203;8078652;1752
2020;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);93;11966634;5098666;2347
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;11;2898825;12271794;236
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;24;711742;2574863;276
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;27;722827;2801695;258
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;28;947819;3325522;285
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;32;1578681;5997734;263
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;44;1545228;5562651;278
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;52;933414;3832120;244
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;53;893084;3373835;265
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;75;1683971;6033952;279
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;76;1533074;5973969;257
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;84;2090242;8078652;259
2020;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;93;1516443;5098666;297
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;11;12644437;12271794;1030
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;24;3255290;2574863;1264
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;27;3500451;2801695;1249
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;28;4136721;3325522;1244
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;32;8930791;5997734;1489
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;44;7619609;5562651;1370
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;52;3448518;3832120;900
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;53;3190379;3373835;946
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;75;7717256;6033952;1279
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;76;7351871;5973969;1231
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;84;8399428;8078652;1040
2020;M;SYSTEME MUSCULO-SQUELETTIQUE;93;7809814;5098666;1532
2020;N;SYSTEME NERVEUX;11;124697963;12271794;10161
2020;N;SYSTEME NERVEUX;24;32398041;2574863;12582
2020;N;SYSTEME NERVEUX;27;37970128;2801695;13553
2020;N;SYSTEME NERVEUX;28;48028689;3325522;14442
2020;N;SYSTEME NERVEUX;32;85985304;5997734;14336
2020;N;SYSTEME NERVEUX;44;73803960;5562651;13268
2020;N;SYSTEME NERVEUX;52;44114548;3832120;11512
2020;N;SYSTEME NERVEUX;53;43734668;3373835;12963
2020;N;SYSTEME NERVEUX;75;81382544;6033952;13487
2020;N;SYSTEME NERVEUX;76;75126796;5973969;12576
2020;N;SYSTEME NERVEUX;84;94775240;8078652;11732
2020;N;SYSTEME NERVEUX;93;72703287;5098666;14259
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;11;990379;12271794;81
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;24;144700;2574863;56
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;27;174078;2801695;62
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;28;221900;3325522;67
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;32;454877;5997734;76
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;44;346246;5562651;62
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;52;197970;3832120;52
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;53;215153;3373835;64
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;75;429345;6033952;71
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;76;425495;5973969;71
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;84;431047;8078652;53
2020;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;93;480380;5098666;94
2020;R;SYSTEME RESPIRATOIRE;11;21773577;12271794;1774
2020;R;SYSTEME RESPIRATOIRE;24;4799271;2574863;1864
2020;R;SYSTEME RESPIRATOIRE;27;5265647;2801695;1879
2020;R;SYSTEME RESPIRATOIRE;28;7343441;3325522;2208
2020;R;SYSTEME RESPIRATOIRE;32;15445544;5997734;2575
2020;R;SYSTEME RESPIRATOIRE;44;11708901;5562651;2105
2020;R;SYSTEME RESPIRATOIRE;52;6268873;3832120;1636
2020;R;SYSTEME RESPIRATOIRE;53;6150281;3373835;1823
2020;R;SYSTEME RESPIRATOIRE;75;12419185;6033952;2058
2020;R;SYSTEME RESPIRATOIRE;76;11932780;5973969;1997
2020;R;SYSTEME RESPIRATOIRE;84;13298871;8078652;1646
2020;R;SYSTEME RESPIRATOIRE;93;11884402;5098666;2331
2020;S;ORGANES SENSORIELS;11;13430028;12271794;1094
2020;S;ORGANES SENSORIELS;24;2748121;2574863;1067
2020;S;ORGANES SENSORIELS;27;2744573;2801695;980
2020;S;ORGANES SENSORIELS;28;3382512;3325522;1017
2020;S;ORGANES SENSORIELS;32;6233398;5997734;1039
2020;S;ORGANES SENSORIELS;44;5446091;5562651;979
2020;S;ORGANES SENSORIELS;52;3791451;3832120;989
2020;S;ORGANES SENSORIELS;53;3869051;3373835;1147
2020;S;ORGANES SENSORIELS;75;6561184;6033952;1087
2020;S;ORGANES SENSORIELS;76;7386108;5973969;1236
2020;S;ORGANES SENSORIELS;84;7817966;8078652;968
2020;S;ORGANES SENSORIELS;93;7781650;5098666;1526
2020;V;DIVERS;11;2283266;12271794;186
2020;V;DIVERS;24;678977;2574863;264
2020;V;DIVERS;27;730694;2801695;261
2020;V;DIVERS;28;767607;3325522;231
2020;V;DIVERS;32;2174900;5997734;363
2020;V;DIVERS;44;1696407;5562651;305
2020;V;DIVERS;52;816881;3832120;213
2020;V;DIVERS;53;720276;3373835;213
2020;V;DIVERS;75;1714722;6033952;284
2020;V;DIVERS;76;1643532;5973969;275
2020;V;DIVERS;84;2071002;8078652;256
2020;V;DIVERS;93;1624520;5098666;319
2019;A;SYSTEME DIGESTIF ET METABOLISME;11;63777338;12262544;5201
2019;A;SYSTEME DIGESTIF ET METABOLISME;24;14799472;2573180;5751
2019;A;SYSTEME DIGESTIF ET METABOLISME;27;16096961;2805580;5737
2019;A;SYSTEME DIGESTIF ET METABOLISME;28;19276376;3325032;5797
2019;A;SYSTEME DIGESTIF ET METABOLISME;32;40871821;6004947;6806
2019;A;SYSTEME DIGESTIF ET METABOLISME;44;34674971;5556219;6241
2019;A;SYSTEME DIGESTIF ET METABOLISME;52;17994303;3806461;4727
2019;A;SYSTEME DIGESTIF ET METABOLISME;53;16597583;3354854;4947
2019;A;SYSTEME DIGESTIF ET METABOLISME;75;37024177;6010289;6160
2019;A;SYSTEME DIGESTIF ET METABOLISME;76;34534704;5933185;5821
2019;A;SYSTEME DIGESTIF ET METABOLISME;84;39678841;8042936;4933
2019;A;SYSTEME DIGESTIF ET METABOLISME;93;36975817;5081101;7277
2019;B;SANG ET ORGANES HEMATOPOIETQUES;11;18103774;12262544;1476
2019;B;SANG ET ORGANES HEMATOPOIETQUES;24;4598179;2573180;1787
2019;B;SANG ET ORGANES HEMATOPOIETQUES;27;5283166;2805580;1883
2019;B;SANG ET ORGANES HEMATOPOIETQUES;28;6706558;3325032;2017
2019;B;SANG ET ORGANES HEMATOPOIETQUES;32;12261602;6004947;2042
2019;B;SANG ET ORGANES HEMATOPOIETQUES;44;11434934;5556219;2058
2019;B;SANG ET ORGANES HEMATOPOIETQUES;52;6105282;3806461;1604
2019;B;SANG ET ORGANES HEMATOPOIETQUES;53;6117942;3354854;1824
2019;B;SANG ET ORGANES HEMATOPOIETQUES;75;11813512;6010289;1966
2019;B;SANG ET ORGANES HEMATOPOIETQUES;76;12083798;5933185;2037
2019;B;SANG ET ORGANES HEMATOPOIETQUES;84;13286013;8042936;1652
2019;B;SANG ET ORGANES HEMATOPOIETQUES;93;12577964;5081101;2475
2019;C;SYSTEME CARDIO-VASCULAIRE;11;34042456;12262544;2776
2019;C;SYSTEME CARDIO-VASCULAIRE;24;10667818;2573180;4146
2019;C;SYSTEME CARDIO-VASCULAIRE;27;11425399;2805580;4072
2019;C;SYSTEME CARDIO-VASCULAIRE;28;13262077;3325032;3989
2019;C;SYSTEME CARDIO-VASCULAIRE;32;25178090;6004947;4193
2019;C;SYSTEME CARDIO-VASCULAIRE;44;22367928;5556219;4026
2019;C;SYSTEME CARDIO-VASCULAIRE;52;11838727;3806461;3110
2019;C;SYSTEME CARDIO-VASCULAIRE;53;12380072;3354854;3690
2019;C;SYSTEME CARDIO-VASCULAIRE;75;24913893;6010289;4145
2019;C;SYSTEME CARDIO-VASCULAIRE;76;21243039;5933185;3580
2019;C;SYSTEME CARDIO-VASCULAIRE;84;27264136;8042936;3390
2019;C;SYSTEME CARDIO-VASCULAIRE;93;21684724;5081101;4268
2019;D;DERMATOLOGIE;11;15299331;12262544;1248
2019;D;DERMATOLOGIE;24;2770574;2573180;1077
2019;D;DERMATOLOGIE;27;3026305;2805580;1079
2019;D;DERMATOLOGIE;28;3640926;3325032;1095
2019;D;DERMATOLOGIE;32;9204185;6004947;1533
2019;D;DERMATOLOGIE;44;7554635;5556219;1360
2019;D;DERMATOLOGIE;52;3372055;3806461;886
2019;D;DERMATOLOGIE;53;3191887;3354854;951
2019;D;DERMATOLOGIE;75;6979428;6010289;1161
2019;D;DERMATOLOGIE;76;7467291;5933185;1259
2019;D;DERMATOLOGIE;84;8544552;8042936;1062
2019;D;DERMATOLOGIE;93;8476674;5081101;1668
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;11;11745921;12262544;958
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;24;2540917;2573180;987
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;27;2872126;2805580;1024
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;28;3383861;3325032;1018
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;32;6262227;6004947;1043
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;44;5719138;5556219;1029
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;52;3352771;3806461;881
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;53;2826698;3354854;843
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;75;6004470;6010289;999
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;76;5850762;5933185;986
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;84;7432086;8042936;924
2019;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;93;5949251;5081101;1171
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;11;9734645;12262544;794
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;24;2396119;2573180;931
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;27;2855546;2805580;1018
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;28;3164526;3325032;952
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;32;5754202;6004947;958
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;44;5260042;5556219;947
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;52;3242733;3806461;852
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;53;3400740;3354854;1014
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;75;6343391;6010289;1055
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;76;6754294;5933185;1138
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;84;7613983;8042936;947
2019;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;93;6447639;5081101;1269
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);11;28509159;12262544;2325
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);24;5523353;2573180;2147
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);27;6625035;2805580;2361
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);28;7876432;3325032;2369
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);32;15245070;6004947;2539
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);44;12871803;5556219;2317
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);52;7486529;3806461;1967
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);53;7234509;3354854;2156
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);75;14656828;6010289;2439
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);76;14236213;5933185;2399
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);84;16662328;8042936;2072
2019;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);93;14008886;5081101;2757
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;11;2786362;12262544;227
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;24;682445;2573180;265
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;27;691673;2805580;247
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;28;900786;3325032;271
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;32;1490220;6004947;248
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;44;1491653;5556219;268
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;52;894144;3806461;235
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;53;831968;3354854;248
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;75;1596786;6010289;266
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;76;1448378;5933185;244
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;84;2007944;8042936;250
2019;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;93;1448415;5081101;285
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;11;15473098;12262544;1262
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;24;3811556;2573180;1481
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;27;4202909;2805580;1498
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;28;4814926;3325032;1448
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;32;10782165;6004947;1796
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;44;9297772;5556219;1673
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;52;4010700;3806461;1054
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;53;3684454;3354854;1098
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;75;9201050;6010289;1531
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;76;9005538;5933185;1518
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;84;10132756;8042936;1260
2019;M;SYSTEME MUSCULO-SQUELETTIQUE;93;9534933;5081101;1877
2019;N;SYSTEME NERVEUX;11;127382899;12262544;10388
2019;N;SYSTEME NERVEUX;24;32627076;2573180;12680
2019;N;SYSTEME NERVEUX;27;38183147;2805580;13610
2019;N;SYSTEME NERVEUX;28;47887159;3325032;14402
2019;N;SYSTEME NERVEUX;32;85805894;6004947;14289
2019;N;SYSTEME NERVEUX;44;73846765;5556219;13291
2019;N;SYSTEME NERVEUX;52;44261241;3806461;11628
2019;N;SYSTEME NERVEUX;53;43705318;3354854;13027
2019;N;SYSTEME NERVEUX;75;81427158;6010289;13548
2019;N;SYSTEME NERVEUX;76;74991465;5933185;12639
2019;N;SYSTEME NERVEUX;84;95498401;8042936;11874
2019;N;SYSTEME NERVEUX;93;72764716;5081101;14321
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;11;1315138;12262544;107
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;24;203399;2573180;79
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;27;240659;2805580;86
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;28;297399;3325032;89
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;32;573423;6004947;95
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;44;477200;5556219;86
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;52;278231;3806461;73
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;53;289984;3354854;86
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;75;587455;6010289;98
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;76;596637;5933185;101
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;84;608062;8042936;76
2019;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;93;620064;5081101;122
2019;R;SYSTEME RESPIRATOIRE;11;24545759;12262544;2002
2019;R;SYSTEME RESPIRATOIRE;24;5255739;2573180;2043
2019;R;SYSTEME RESPIRATOIRE;27;5921418;2805580;2111
2019;R;SYSTEME RESPIRATOIRE;28;8075649;3325032;2429
2019;R;SYSTEME RESPIRATOIRE;32;17484080;6004947;2912
2019;R;SYSTEME RESPIRATOIRE;44;13389491;5556219;2410
2019;R;SYSTEME RESPIRATOIRE;52;6712100;3806461;1763
2019;R;SYSTEME RESPIRATOIRE;53;6706461;3354854;1999
2019;R;SYSTEME RESPIRATOIRE;75;13655927;6010289;2272
2019;R;SYSTEME RESPIRATOIRE;76;13527307;5933185;2280
2019;R;SYSTEME RESPIRATOIRE;84;14647982;8042936;1821
2019;R;SYSTEME RESPIRATOIRE;93;13290179;5081101;2616
2019;S;ORGANES SENSORIELS;11;14370379;12262544;1172
2019;S;ORGANES SENSORIELS;24;2880436;2573180;1119
2019;S;ORGANES SENSORIELS;27;2910149;2805580;1037
2019;S;ORGANES SENSORIELS;28;3549500;3325032;1068
2019;S;ORGANES SENSORIELS;32;6659335;6004947;1109
2019;S;ORGANES SENSORIELS;44;5880964;5556219;1058
2019;S;ORGANES SENSORIELS;52;3971011;3806461;1043
2019;S;ORGANES SENSORIELS;53;4060300;3354854;1210
2019;S;ORGANES SENSORIELS;75;6931273;6010289;1153
2019;S;ORGANES SENSORIELS;76;7810277;5933185;1316
2019;S;ORGANES SENSORIELS;84;8239713;8042936;1024
2019;S;ORGANES SENSORIELS;93;8415728;5081101;1656
2019;V;DIVERS;11;1711236;12262544;140
2019;V;DIVERS;24;326819;2573180;127
2019;V;DIVERS;27;339794;2805580;121
2019;V;DIVERS;28;427682;3325032;129
2019;V;DIVERS;32;907166;6004947;151
2019;V;DIVERS;44;701224;5556219;126
2019;V;DIVERS;52;415394;3806461;109
2019;V;DIVERS;53;363307;3354854;108
2019;V;DIVERS;75;736499;6010289;123
2019;V;DIVERS;76;823943;5933185;139
2019;V;DIVERS;84;1065906;8042936;133
2019;V;DIVERS;93;857863;5081101;169
2018;A;SYSTEME DIGESTIF ET METABOLISME;11;63393604;12213447;5190
2018;A;SYSTEME DIGESTIF ET METABOLISME;24;14761915;2572853;5738
2018;A;SYSTEME DIGESTIF ET METABOLISME;27;16012970;2807807;5703
2018;A;SYSTEME DIGESTIF ET METABOLISME;28;19088397;3327477;5737
2018;A;SYSTEME DIGESTIF ET METABOLISME;32;40435841;6004108;6735
2018;A;SYSTEME DIGESTIF ET METABOLISME;44;34389312;5550389;6196
2018;A;SYSTEME DIGESTIF ET METABOLISME;52;17881204;3781423;4729
2018;A;SYSTEME DIGESTIF ET METABOLISME;53;16512020;3335414;4951
2018;A;SYSTEME DIGESTIF ET METABOLISME;75;36835693;5979778;6160
2018;A;SYSTEME DIGESTIF ET METABOLISME;76;34206788;5885496;5812
2018;A;SYSTEME DIGESTIF ET METABOLISME;84;39573985;7994459;4950
2018;A;SYSTEME DIGESTIF ET METABOLISME;93;36540622;5052832;7232
2018;B;SANG ET ORGANES HEMATOPOIETQUES;11;17658902;12213447;1446
2018;B;SANG ET ORGANES HEMATOPOIETQUES;24;4481153;2572853;1742
2018;B;SANG ET ORGANES HEMATOPOIETQUES;27;5168340;2807807;1841
2018;B;SANG ET ORGANES HEMATOPOIETQUES;28;6635897;3327477;1994
2018;B;SANG ET ORGANES HEMATOPOIETQUES;32;12058136;6004108;2008
2018;B;SANG ET ORGANES HEMATOPOIETQUES;44;11135459;5550389;2006
2018;B;SANG ET ORGANES HEMATOPOIETQUES;52;5974631;3781423;1580
2018;B;SANG ET ORGANES HEMATOPOIETQUES;53;6036138;3335414;1810
2018;B;SANG ET ORGANES HEMATOPOIETQUES;75;11595352;5979778;1939
